,member_ID,order_ID,name,collected?,order_requests,deposits,delivery_date,order_request_value
1269,41,266,XXX,True,"{'352': {'filled': '1.0', 'ordered': '1.0'}, '414': {'filled': '0.2', 'ordered': '0.2'}, '427': {'filled': '1.0', 'ordered': '1.0'}, '467': {'filled': '1'}, '484': {'filled': '0.22', 'ordered': '0.2'}, '509': {'filled': '0.21', 'ordered': '0.15'}, '563': {'filled': '0.1'}, '863': {'filled': '0.49', 'ordered': '0.5'}, '1076': {'filled': '2.0', 'ordered': '1.0'}, '1158': {'filled': '1'}, '1167': {'filled': '0.36'}, '1214': {'filled': '0'}, '1335': {'filled': '0.31', 'ordered': '0.3'}, '1346': {'filled': '0.11', 'ordered': '0.1'}, '1474': {'filled': '0.5', 'ordered': '0.5'}, '1644': {'filled': '1.00', 'ordered': '1.0'}}",{'-0.15': 1},2021-02-19,18.24
1270,44,266,XXX,True,"{'356': {'filled': '0', 'ordered': '0.2'}, '414': {'filled': '0.3', 'ordered': '0.3'}, '427': {'filled': '6.0', 'ordered': '6.0'}, '430': {'filled': '2.0', 'ordered': '2.0'}, '467': {'filled': '1.0', 'ordered': '1.0'}, '859': {'filled': '0.53'}, '918': {'filled': '0.0', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1078': {'filled': '1.2'}, '1167': {'filled': '0.5', 'ordered': '0.5'}, '1474': {'filled': '0.0', 'ordered': '0.5'}, '1639': {'filled': '1.0', 'ordered': '1.0'}, '1644': {'filled': '1.51', 'ordered': '1.5'}, '1684': {'filled': '0.75', 'ordered': '0.6'}}",,2021-02-19,26.0
1271,46,266,Supercoop,True,"{'352': {'filled': '0', 'ordered': '2.0'}, '355': {'filled': '0', 'ordered': '3.0'}, '356': {'filled': '', 'ordered': '0.8'}, '368': {'filled': '0'}, '391': {'filled': '0', 'ordered': '0.5'}, '427': {'filled': '0', 'ordered': '1.0'}, '434': {'filled': '0', 'ordered': '4.0'}, '439': {'filled': '0', 'ordered': '1.0'}, '467': {'filled': '0', 'ordered': '3.0'}, '485': {'filled': '0', 'ordered': '0.35'}, '563': {'filled': '0', 'ordered': '0.5'}, '646': {'filled': '0', 'ordered': '3.0'}, '652': {'filled': '0', 'ordered': '2.0'}, '655': {'filled': '0', 'ordered': '1.0'}, '657': {'filled': '0', 'ordered': '3.0'}, '706': {'filled': '0', 'ordered': '4.0'}, '859': {'filled': '0', 'ordered': '1.0'}, '863': {'filled': '0', 'ordered': '1.0'}, '1076': {'filled': ''}, '1078': {'filled': '0', 'ordered': '1.4'}, '1158': {'filled': '2', 'ordered': '4.0'}, '1167': {'filled': '0', 'ordered': '0.6'}, '1168': {'filled': '0', 'ordered': '2.0'}, '1172': {'filled': '0', 'ordered': '0.75'}, '1214': {'filled': '0', 'ordered': '3.05'}, '1479': {'filled': '0', 'ordered': '2.0'}, '1637': {'filled': '0', 'ordered': '2.0'}, '1644': {'filled': '0', 'ordered': '2.5'}, '1681': {'filled': '0', 'ordered': '3.9'}, '1702': {'filled': '0', 'ordered': '1.0'}, '1705': {'filled': '0', 'ordered': '1.0'}, '1709': {'filled': '0', 'ordered': '3.0'}}",,2021-02-19,1.12
1272,47,266,XXX,True,"{'355': {'filled': '0.55'}, '356': {'filled': '0.1'}, '391': {'filled': '0.52', 'ordered': '0.5'}, '859': {'filled': '0.51'}, '863': {'filled': '1.02', 'ordered': '1.0'}, '1076': {'filled': '2.0', 'ordered': '2.0'}, '1158': {'filled': '3.0', 'ordered': '3.0'}, '1705': {'filled': '1.0', 'ordered': '1.0'}}",{'-0.15': 2},2021-02-19,11.21
1273,50,266,XXX,True,"{'355': {'filled': '0.59', 'ordered': '0.5'}, '356': {'filled': '0.46'}, '368': {'filled': '0.37', 'ordered': '0.3'}, '388': {'filled': '0.5', 'ordered': '0.4'}, '391': {'filled': '0.28', 'ordered': '0.3'}, '414': {'filled': '0.31', 'ordered': '0.3'}, '434': {'filled': '1'}, '563': {'filled': '0.2'}, '646': {'filled': '3.0', 'ordered': '3.0'}, '863': {'filled': '0.49', 'ordered': '0.5'}, '903': {'filled': '0.3', 'ordered': '0.3'}, '1172': {'filled': '0.38', 'ordered': '0.4'}, '1335': {'filled': '0.5', 'ordered': '0.5'}, '1449': {'filled': '10.0', 'ordered': '10.0'}, '1644': {'filled': '1', 'ordered': '1.0'}, '1681': {'filled': '2.2'}}",,2021-02-19,35.14
1274,55,266,XXX,True,"{'355': {'filled': '0.49', 'ordered': '0.5'}, '356': {'filled': '0.23', 'ordered': '0.2'}, '388': {'filled': '0.3', 'ordered': '0.3'}, '391': {'filled': '0.3'}, '414': {'filled': '0.25', 'ordered': '0.25'}, '646': {'filled': '5.0', 'ordered': '5.0'}, '668': {'filled': '4.0', 'ordered': '4.0'}, '863': {'filled': '1.14', 'ordered': '1.0'}, '1335': {'filled': '0.25', 'ordered': '0.25'}, '1474': {'filled': '0.49', 'ordered': '0.5'}, '1521': {'filled': '1.0', 'ordered': '1.0'}}",,2021-02-19,23.36
1275,58,266,XXX,True,"{'388': {'filled': '0.3', 'ordered': '0.4'}, '479': {'filled': '1.0', 'ordered': '1.0'}, '1076': {'filled': '2.0', 'ordered': '2.0'}, '1335': {'filled': '0.21', 'ordered': '0.2'}, '1467': {'filled': '0.4', 'ordered': '0.4'}, '1479': {'filled': '1.0', 'ordered': '1.0'}, '1644': {'filled': '1.52'}}",,2021-02-19,9.76
1276,60,266,XXX,True,"{'430': {'filled': '1.0', 'ordered': '1.0'}, '439': {'filled': '2.0', 'ordered': '2.0'}, '467': {'filled': '1.0', 'ordered': '1.0'}, '473': {'filled': '1.0', 'ordered': '1.0'}, '1076': {'filled': '2.0', 'ordered': '2.0'}, '1158': {'filled': '1.0', 'ordered': '1.0'}, '1168': {'filled': '1.0', 'ordered': '1.0'}, '1467': {'filled': '0.45', 'ordered': '0.5'}}",,2021-02-19,8.71
1277,61,266,XXX,True,"{'355': {'filled': '0.54', 'ordered': '0.6'}, '388': {'filled': '0.51', 'ordered': '0.5'}, '414': {'filled': '0.42', 'ordered': '0.4'}, '646': {'filled': '1.0', 'ordered': '1.0'}, '655': {'filled': '1.0', 'ordered': '1.0'}, '706': {'filled': '1.0', 'ordered': '1.0'}, '863': {'filled': '0.51', 'ordered': '0.5'}, '1167': {'filled': '0.4', 'ordered': '0.4'}, '1168': {'filled': '2.0', 'ordered': '2.0'}, '1467': {'filled': '0.3', 'ordered': '0.3'}, '1663': {'filled': '0.37', 'ordered': '0.4'}, '1684': {'filled': '0.6', 'ordered': '0.6'}, '1702': {'filled': '2.0', 'ordered': '2.0'}, '1709': {'filled': '1.0'}}","{'-0.08': 1, '-0.15': 2}",2021-02-19,20.57
1278,63,266,XXX,True,"{'355': {'filled': '1.11', 'ordered': '1.0'}, '430': {'filled': '0.0', 'ordered': '6.0'}, '467': {'filled': '1'}, '479': {'filled': '2.0', 'ordered': '2.0'}, '657': {'filled': '0'}, '668': {'filled': '1.0', 'ordered': '7.0'}, '730': {'filled': '1.0', 'ordered': '1.0'}}",,2021-02-19,26.05
1279,67,266,XXX,True,"{'355': {'filled': '0.45'}, '391': {'filled': '1.6', 'ordered': '1.6'}, '859': {'filled': '7.85', 'ordered': '8.0'}, '1078': {'filled': '1.09', 'ordered': '1.0'}, '1168': {'filled': '3.0', 'ordered': '3.0'}, '1172': {'filled': '1.58', 'ordered': '1.7'}, '1467': {'filled': '2.57', 'ordered': '2.5'}, '1474': {'filled': '0.73', 'ordered': '2.0'}, '1663': {'filled': '1.11', 'ordered': '1.1'}}",,2021-02-19,40.27
1280,68,266,XXX,True,"{'356': {'filled': '0.2', 'ordered': '0.2'}, '368': {'filled': '0.69', 'ordered': '0.7'}, '388': {'filled': '0.3', 'ordered': '0.3'}, '430': {'filled': '6.0', 'ordered': '6.0'}, '434': {'filled': '2'}, '439': {'filled': '2.0', 'ordered': '2.0'}, '484': {'filled': '0.19', 'ordered': '0.2'}, '509': {'filled': '0.34', 'ordered': '0.3'}, '563': {'filled': '0.43', 'ordered': '0.2'}, '652': {'filled': '1'}, '657': {'filled': '0', 'ordered': '3.0'}, '1077': {'filled': '2.0', 'ordered': '2.0'}, '1078': {'filled': '0.48', 'ordered': '0.5'}, '1474': {'filled': '0.99', 'ordered': '1.0'}}",,2021-02-19,34.57
1281,70,266,XXX,True,"{'355': {'filled': '1.03'}, '448': {'filled': '1.0', 'ordered': '1.0'}, '485': {'filled': '0.14'}, '918': {'filled': '1.0', 'ordered': '1.0'}, '1112': {'filled': '6.0', 'ordered': '6.0'}}",,2021-02-19,10.0
1282,71,266,XXX,True,"{'414': {'filled': '0', 'ordered': '0.5'}, '439': {'filled': '1'}, '918': {'filled': '0.0', 'ordered': '1.0'}, '1346': {'filled': '0.16'}, '1479': {'filled': '1'}}",,2021-02-19,4.42
1283,74,266,XXX,True,"{'352': {'filled': '2.0', 'ordered': '2.0'}, '355': {'filled': '1.5', 'ordered': '1.0'}, '356': {'filled': '0.2', 'ordered': '0.2'}, '368': {'filled': '1.08', 'ordered': '1.0'}, '388': {'filled': '1.1', 'ordered': '1.0'}, '414': {'filled': '0.21', 'ordered': '0.2'}, '427': {'filled': '3.0', 'ordered': '3.0'}, '434': {'filled': '1.0', 'ordered': '1.0'}, '448': {'filled': '2.0', 'ordered': '2.0'}, '509': {'filled': '0.17', 'ordered': '0.2'}, '931': {'filled': '1.0', 'ordered': '1.0'}, '992': {'filled': '3.0', 'ordered': '3.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1078': {'filled': '0.48', 'ordered': '0.5'}, '1172': {'filled': '0.95', 'ordered': '1.0'}, '1335': {'filled': '0.47', 'ordered': '0.5'}, '1346': {'filled': '0.1', 'ordered': '0.3'}, '1467': {'filled': '1.09', 'ordered': '1.0'}, '1474': {'filled': '1.04', 'ordered': '1.0'}}",,2021-02-19,39.83
1284,76,266,XXX,True,"{'355': {'filled': '0.88'}, '356': {'filled': ''}, '391': {'filled': '0.31', 'ordered': '0.2'}, '467': {'filled': ''}, '652': {'filled': '1'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1158': {'filled': '1'}, '1167': {'filled': '0.52', 'ordered': '0.5'}, '1637': {'filled': '1'}}",,2021-02-19,9.57
1285,77,266,XXX,True,"{'427': {'filled': '1.0', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1214': {'filled': '0.13', 'ordered': '0.2'}}",,2021-02-19,5.35
1286,78,266,XXX,True,"{'355': {'filled': '0.72'}, '427': {'filled': '1'}, '706': {'filled': '4'}, '863': {'filled': '0.98'}, '1167': {'filled': '0.4'}, '1168': {'filled': '1'}, '1172': {'filled': '0.77'}}",,2021-02-19,9.11
1287,79,266,XXX,True,"{'352': {'filled': '1.0', 'ordered': '1.0'}, '355': {'filled': '0.99', 'ordered': '1.0'}, '368': {'filled': '0.39'}, '388': {'filled': '0.51', 'ordered': '0.6'}, '391': {'filled': '0.63', 'ordered': '0.4'}, '414': {'filled': '0.71', 'ordered': '0.7'}, '657': {'filled': '0', 'ordered': '2.0'}, '702': {'filled': '6.0', 'ordered': '6.0'}, '903': {'filled': '0.39', 'ordered': '0.4'}, '1076': {'filled': '5.0', 'ordered': '5.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1112': {'filled': '10.0', 'ordered': '10.0'}, '1167': {'filled': '0.53', 'ordered': '0.8'}, '1335': {'filled': '0.47', 'ordered': '0.45'}, '1346': {'filled': '0.34'}, '1467': {'filled': '0.74', 'ordered': '0.8'}, '1474': {'filled': '0.56', 'ordered': '0.5'}, '1644': {'filled': '1.55', 'ordered': '1.5'}, '1681': {'filled': '0.89'}}",,2021-02-19,44.94
1288,1,268,XXX,True,"{'1369': {'filled': '1.0', 'ordered': '1.0'}, '1371': {'filled': '1.0', 'ordered': '1.0'}, '1390': {'filled': '3.0', 'ordered': '3.0'}, '1401': {'filled': '2.0', 'ordered': '2.0'}, '1421': {'filled': '4.0', 'ordered': '4.0'}}",,2021-02-23,13.85
1289,13,268,XXX,True,"{'1378': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '1.0', 'ordered': '1.0'}}",,2021-02-23,3.49
1290,20,268,XXX,True,"{'1395': {'filled': '1.0', 'ordered': '1.0'}}",,2021-02-23,0.71
1291,22,268,XXX,True,"{'1378': {'filled': '1.0', 'ordered': '1.0'}, '1389': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '1.0', 'ordered': '1.0'}}",,2021-02-23,6.67
1292,47,268,XXX,True,"{'1378': {'filled': '1.0', 'ordered': '1.0'}, '1413': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '2.0', 'ordered': '2.0'}}",,2021-02-23,5.93
1293,50,268,XXX,True,"{'1413': {'filled': '2.0', 'ordered': '2.0'}, '1421': {'filled': '2.0', 'ordered': '2.0'}}",,2021-02-23,4.88
1294,58,268,XXX,True,"{'1390': {'filled': '1.0', 'ordered': '1.0'}, '1402': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '2.0', 'ordered': '2.0'}}",,2021-02-23,4.64
1295,61,268,XXX,True,"{'1378': {'filled': '1.0', 'ordered': '1.0'}, '1416': {'filled': '1.0', 'ordered': '1.0'}}",,2021-02-23,3.35
1296,1,279,XXX,True,"{'1372': {'filled': '1.0', 'ordered': '1.0'}, '1390': {'filled': '2.0', 'ordered': '2.0'}, '1405': {'filled': '3.0', 'ordered': '3.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '1.0', 'ordered': '1.0'}}",,2021-03-09,8.86
1297,17,279,XXX,True,"{'1404': {'filled': '2.0', 'ordered': '2.0'}, '1419': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '2.0', 'ordered': '2.0'}, '1421': {'filled': '3.0', 'ordered': '3.0'}, '1422': {'filled': '2.0', 'ordered': '2.0'}, '1423': {'filled': '4.0', 'ordered': '4.0'}}",,2021-03-09,14.91
1298,22,279,XXX,True,"{'1366': {'filled': '1.0', 'ordered': '1.0'}, '1389': {'filled': '1.0', 'ordered': '1.0'}, '1419': {'filled': '1.0', 'ordered': '1.0'}, '1420': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '1.0', 'ordered': '1.0'}}",,2021-03-09,7.84
1299,34,279,XXX,True,"{'1390': {'filled': '1.0', 'ordered': '1.0'}, '1394': {'filled': '1.0', 'ordered': '1.0'}, '1397': {'filled': '2.0', 'ordered': '2.0'}, '1404': {'filled': '1.0', 'ordered': '1.0'}, '1421': {'filled': '2.0', 'ordered': '2.0'}, '1423': {'filled': '0.0', 'ordered': '2.0'}}",,2021-03-09,4.56
1300,41,279,XXX,True,"{'1397': {'filled': '1.0', 'ordered': '1.0'}, '1404': {'filled': '1.0', 'ordered': '1.0'}, '1410': {'filled': '1.0', 'ordered': '1.0'}, '1423': {'filled': '1.0', 'ordered': '1.0'}}",,2021-03-09,3.01
1301,50,279,XXX,True,"{'1421': {'filled': '2.0', 'ordered': '2.0'}, '1423': {'filled': '3.0', 'ordered': '3.0'}}",,2021-03-09,5.62
1302,58,279,XXX,True,"{'1402': {'filled': '2.0', 'ordered': '2.0'}, '1421': {'filled': '1.0', 'ordered': '1.0'}, '1423': {'filled': '2.0', 'ordered': '2.0'}}",,2021-03-09,4.45
1303,1,281,XXX,True,"{'347': {'filled': '0.52', 'ordered': '0.5'}, '361': {'filled': '0', 'ordered': '0.6'}, '416': {'filled': '0.25'}, '428': {'filled': '5.0', 'ordered': '5.0'}, '448': {'filled': '1.0', 'ordered': '1.0'}, '489': {'filled': '0.2', 'ordered': '0.15'}, '503': {'filled': '0.11', 'ordered': '0.15'}, '617': {'filled': '3.0', 'ordered': '3.0'}, '667': {'filled': '2.0', 'ordered': '2.0'}, '677': {'filled': '2.0', 'ordered': '2.0'}, '703': {'filled': '10.0', 'ordered': '10.0'}, '768': {'filled': '1.0', 'ordered': '1.0'}, '787': {'filled': '1.0', 'ordered': '1.0'}, '837': {'filled': '0'}, '1039': {'filled': '1.0', 'ordered': '1.0'}, '1076': {'filled': '2.0', 'ordered': '2.0'}, '1078': {'filled': '0.5', 'ordered': '0.5'}, '1168': {'filled': '2.0', 'ordered': '2.0'}, '1346': {'filled': '0.2', 'ordered': '0.2'}, '1435': {'filled': '1.0', 'ordered': '1.0'}, '1450': {'filled': '3.0', 'ordered': '3.0'}, '1474': {'filled': '1.5', 'ordered': '1.5'}, '1629': {'filled': '2.0', 'ordered': '2.0'}, '1681': {'filled': '0.69', 'ordered': '0.6'}, '1683': {'filled': '0.8', 'ordered': '1.0'}, '1684': {'filled': '0.71', 'ordered': '0.7'}, '1688': {'filled': '2.0', 'ordered': '2.0'}, '1736': {'filled': '1.96', 'ordered': '2.0'}, '1785': {'filled': '0.2'}}",{'-0.15': 6},2021-03-12,71.75
1304,6,281,XXX,True,"{'361': {'filled': '0.4'}, '388': {'filled': '0.94', 'ordered': '0.8'}, '414': {'filled': '0.51', 'ordered': '0.5'}, '430': {'filled': '1'}, '448': {'filled': '1'}, '478': {'filled': '3'}, '1039': {'filled': '2.0', 'ordered': '2.0'}, '1168': {'filled': '4.0', 'ordered': '4.0'}, '1321': {'filled': '0', 'ordered': '0.8'}, '1335': {'filled': '1.02', 'ordered': '1.0'}, '1450': {'filled': '1.0', 'ordered': '1.0'}, '1684': {'filled': '0.6', 'ordered': '0.8'}, '1733': {'filled': '2.0', 'ordered': '2.0'}, '1780': {'filled': '1.0', 'ordered': '1.0'}, '1784': {'filled': '2.0', 'ordered': '2.0'}, '1785': {'filled': '0.41'}}",{'-0.15': 1},2021-03-12,54.42
1305,9,281,XXX,True,"{'413': {'filled': '3.0', 'ordered': '3.0'}, '427': {'filled': '8.0', 'ordered': '8.0'}, '473': {'filled': '1'}, '489': {'filled': '0.42', 'ordered': '0.4'}, '768': {'filled': '2.0', 'ordered': '2.0'}, '782': {'filled': '3.0', 'ordered': '3.0'}, '787': {'filled': '2.0', 'ordered': '2.0'}, '796': {'filled': '1.0', 'ordered': '1.0'}, '837': {'filled': '0'}, '1076': {'filled': '3.0', 'ordered': '3.0'}, '1335': {'filled': '0.84', 'ordered': '0.8'}, '1450': {'filled': '1'}, '1681': {'filled': '1.66', 'ordered': '2.0'}, '1719': {'filled': '0.5', 'ordered': '1.0'}, '1721': {'filled': '0.42', 'ordered': '0.3'}, '1722': {'filled': '0.48', 'ordered': '0.3'}, '1726': {'filled': '1.0', 'ordered': '1.0'}, '1780': {'filled': '1.0', 'ordered': '1.0'}}",{'-0.15': 1},2021-03-12,72.08
1306,12,281,XXX,True,"{'361': {'filled': '0.22', 'ordered': '0.2'}, '413': {'filled': '2.0', 'ordered': '2.0'}, '414': {'filled': '0.5', 'ordered': '0.5'}, '427': {'filled': '7.0', 'ordered': '7.0'}, '428': {'filled': '1.0', 'ordered': '1.0'}, '441': {'filled': '2.0', 'ordered': '2.0'}, '473': {'filled': '1.0', 'ordered': '1.0'}, '563': {'filled': '0.46', 'ordered': '0.5'}, '574': {'filled': '1.0', 'ordered': '1.0'}, '796': {'filled': '2.0', 'ordered': '2.0'}, '837': {'filled': '0'}, '857': {'filled': '2.0', 'ordered': '2.0'}, '931': {'filled': '5.0', 'ordered': '5.0'}, '951': {'filled': '0.3', 'ordered': '0.3'}, '1076': {'filled': '3.0', 'ordered': '3.0'}, '1078': {'filled': '0.52', 'ordered': '0.5'}, '1168': {'filled': '1.0', 'ordered': '1.0'}, '1335': {'filled': '0.41', 'ordered': '0.4'}, '1360': {'filled': '0', 'ordered': '2.0'}, '1474': {'filled': '1.00', 'ordered': '1.0'}, '1629': {'filled': '3.0', 'ordered': '3.0'}, '1726': {'filled': '1.0', 'ordered': '1.0'}, '1756': {'filled': '1.0', 'ordered': '1.0'}}",{'-0.15': 2},2021-03-12,70.61
1307,13,281,XXX,True,"{'347': {'filled': '0.16'}, '388': {'filled': '0.23', 'ordered': '0.2'}, '414': {'filled': '0.29', 'ordered': '0.3'}, '416': {'filled': '0.21'}, '439': {'filled': '2.0', 'ordered': '2.0'}, '441': {'filled': '2.0', 'ordered': '2.0'}, '473': {'filled': '1.0', 'ordered': '1.0'}, '478': {'filled': '1.0', 'ordered': '1.0'}, '796': {'filled': '1.0', 'ordered': '1.0'}, '951': {'filled': '0.05'}, '1076': {'filled': '1.0', 'ordered': '1.0'}, '1078': {'filled': '0.52', 'ordered': '0.6'}, '1112': {'filled': '2.0', 'ordered': '2.0'}, '1321': {'filled': '0', 'ordered': '0.2'}, '1474': {'filled': '0.53', 'ordered': '0.5'}, '1686': {'filled': '1'}, '1756': {'filled': '1.0', 'ordered': '1.0'}}",,2021-03-12,19.53
1308,17,281,XXX,True,"{'388': {'filled': '0.7', 'ordered': '0.7'}, '413': {'filled': '3.0', 'ordered': '3.0'}, '951': {'filled': '0.3', 'ordered': '0.3'}}",,2021-03-12,11.28
1309,19,281,XXX,True,"{'347': {'filled': '0.17'}, '388': {'filled': '0.3', 'ordered': '0.3'}, '413': {'filled': '2.0', 'ordered': '2.0'}, '444': {'filled': '1.0', 'ordered': '1.0'}, '667': {'filled': '1'}, '683': {'filled': '1'}, '796': {'filled': '1'}, '837': {'filled': '0'}, '1027': {'filled': '1.0', 'ordered': '1.0'}, '1078': {'filled': '1.07', 'ordered': '1.0'}, '1335': {'filled': '0.2', 'ordered': '0.2'}, '1450': {'filled': '1.0', 'ordered': '1.0'}, '1684': {'filled': '0.45', 'ordered': '0.3'}, '1686': {'filled': '1'}, '1776': {'filled': '1.0', 'ordered': '1.0'}}","{'1.5': 2, '-1.5': 2, '0.15': 14, '-0.15': 14}",2021-03-12,25.61
1310,22,281,XXX,True,"{'347': {'filled': '0.85'}, '388': {'filled': '0.54', 'ordered': '0.5'}, '414': {'filled': '0.4', 'ordered': '0.4'}, '416': {'filled': '0.4'}, '427': {'filled': '1.0', 'ordered': '1.0'}, '428': {'filled': '1.0', 'ordered': '1.0'}, '448': {'filled': '2', 'ordered': '1.0'}, '489': {'filled': '0.32', 'ordered': '0.35'}, '617': {'filled': '4.0', 'ordered': '4.0'}, '667': {'filled': '3'}, '749': {'filled': '0', 'ordered': '1.0'}, '837': {'filled': '0'}, '857': {'filled': '0'}, '918': {'filled': '1.0', 'ordered': '1.0'}, '1167': {'filled': '0.33'}, '1450': {'filled': '1'}, '1474': {'filled': '1.00', 'ordered': '1.0'}, '1785': {'filled': '0.2'}}",{'-0.15': 4},2021-03-12,34.07
1311,30,281,XXX,True,"{'347': {'filled': '0.2', 'ordered': '0.2'}, '388': {'filled': '0.48', 'ordered': '0.5'}, '478': {'filled': '2.0', 'ordered': '2.0'}, '563': {'filled': '0.21', 'ordered': '0.2'}, '677': {'filled': '4.0', 'ordered': '4.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1112': {'filled': '4.0', 'ordered': '4.0'}, '1167': {'filled': '0.59', 'ordered': '0.6'}, '1168': {'filled': '2.0', 'ordered': '2.0'}, '1335': {'filled': '0.52', 'ordered': '0.5'}, '1346': {'filled': '0.2', 'ordered': '0.2'}, '1360': {'filled': '0', 'ordered': '1.0'}, '1474': {'filled': '0.6', 'ordered': '0.6'}, '1681': {'filled': '1.01', 'ordered': '1.0'}, '1686': {'filled': '2.0', 'ordered': '2.0'}, '1776': {'filled': '1.0', 'ordered': '1.0'}, '1785': {'filled': '0.24'}}",,2021-03-12,38.1
1312,33,281,XXX,True,"{'347': {'filled': '1.03', 'ordered': '1.0'}, '444': {'filled': '1.0', 'ordered': '1.0'}, '503': {'filled': '0.2', 'ordered': '0.2'}, '837': {'filled': '0'}, '974': {'filled': '1.0', 'ordered': '1.0'}, '1039': {'filled': '1.0', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1167': {'filled': '1.03', 'ordered': '1.0'}, '1321': {'filled': '0', 'ordered': '0.2'}, '1450': {'filled': '1.0', 'ordered': '1.0'}, '1474': {'filled': '0.0', 'ordered': '1.0'}, '1726': {'filled': '0.0', 'ordered': '1.0'}}",,2021-03-12,15.34
1313,34,281,XXX,True,"{'388': {'filled': '0.49', 'ordered': '0.5'}, '413': {'filled': '2.0', 'ordered': '2.0'}, '414': {'filled': '0.2', 'ordered': '0.2'}, '416': {'filled': '0.57', 'ordered': '0.5'}, '427': {'filled': '2.0', 'ordered': '2.0'}, '448': {'filled': '1.0', 'ordered': '1.0'}, '489': {'filled': '0.24', 'ordered': '0.2'}, '563': {'filled': '0.19', 'ordered': '0.2'}, '617': {'filled': '1.0', 'ordered': '1.0'}, '677': {'filled': '2.0', 'ordered': '2.0'}, '837': {'filled': '0'}, '1039': {'filled': '1.0', 'ordered': '1.0'}, '1077': {'filled': '1.0', 'ordered': '1.0'}, '1167': {'filled': '0.32', 'ordered': '0.3'}, '1321': {'filled': '0', 'ordered': '0.2'}, '1335': {'filled': '0.8', 'ordered': '0.8'}, '1346': {'filled': '0.1', 'ordered': '0.1'}, '1435': {'filled': '1.0', 'ordered': '1.0'}, '1474': {'filled': '1.0', 'ordered': '1.0'}, '1681': {'filled': '0.49', 'ordered': '0.5'}, '1736': {'filled': '0.52', 'ordered': '0.5'}, '1780': {'filled': '1.0', 'ordered': '1.0'}, '1785': {'filled': '0.34'}}",,2021-03-12,41.57
1314,41,281,XXX,True,"{'414': {'filled': '0.21', 'ordered': '0.2'}, '427': {'filled': '2.0', 'ordered': '2.0'}, '489': {'filled': '0.23', 'ordered': '0.2'}, '503': {'filled': '0.21', 'ordered': '0.2'}, '837': {'filled': '0'}, '1076': {'filled': '1.0', 'ordered': '1.0'}, '1078': {'filled': '0.38', 'ordered': '0.4'}, '1335': {'filled': '0.2', 'ordered': '0.2'}, '1346': {'filled': '0.1', 'ordered': '0.1'}, '1683': {'filled': '0.5'}, '1688': {'filled': '1.0', 'ordered': '1.0'}, '1726': {'filled': '1.0', 'ordered': '1.0'}, '1736': {'filled': '0.55', 'ordered': '0.5'}}",,2021-03-12,23.58
1315,46,281,Supercoop,True,"{'347': {'filled': '0.33', 'ordered': '2.3'}, '361': {'filled': '0'}, '413': {'filled': '0', 'ordered': '5.0'}, '416': {'filled': '0', 'ordered': '1.0'}, '430': {'filled': '1', 'ordered': '5.0'}, '439': {'filled': '0', 'ordered': '2.0'}, '441': {'filled': '0', 'ordered': '2.0'}, '448': {'filled': '0', 'ordered': '3.0'}, '478': {'filled': '0', 'ordered': '4.0'}, '489': {'filled': '0'}, '503': {'filled': '0', 'ordered': '0.2'}, '667': {'filled': '0', 'ordered': '5.0'}, '677': {'filled': '0', 'ordered': '4.0'}, '683': {'filled': '0', 'ordered': '2.0'}, '703': {'filled': '8.0', 'ordered': '8.0'}, '749': {'filled': '0', 'ordered': '2.0'}, '787': {'filled': '0', 'ordered': '2.0'}, '796': {'filled': '0', 'ordered': '2.0'}, '837': {'filled': '0', 'ordered': '13.0'}, '857': {'filled': '3', 'ordered': '5.0'}, '918': {'filled': '0', 'ordered': '1.0'}, '951': {'filled': '0', 'ordered': '0.3'}, '974': {'filled': '0.93'}, '1167': {'filled': '0', 'ordered': '1.5'}, '1321': {'filled': '0', 'ordered': '2.5'}, '1335': {'filled': '0', 'ordered': '0.25'}, '1360': {'filled': '0', 'ordered': '3.0'}, '1435': {'filled': '0', 'ordered': '2.0'}, '1450': {'filled': '1', 'ordered': '5.0'}, '1683': {'filled': '0', 'ordered': '1.3'}, '1686': {'filled': '0', 'ordered': '2.0'}, '1756': {'filled': '0', 'ordered': '1.0'}, '1776': {'filled': '1.0', 'ordered': '1.0'}, '1784': {'filled': '1.0', 'ordered': '1.0'}, '1785': {'filled': '0', 'ordered': '1.8'}}",,2021-03-12,21.79
