order_ID,product_ID,name,unit,origin,deposit,category,producer,tax_rate,net_price,bundle_size,supplier_code,amount_ordered,bundles_ordered,net_total_price
223,1639,Haferflocken Großblatt (1 = ganzer Sack) ,"2,5kg",Deutschland,,Müsli und Flocken,Spielberger Mühle,5.0,4.98,1.0,417780,1.0,1.0,4.98
227,new_product_1,Davidu Honig Friedenau,500g,,,,,5.0,7.5,,,2.0,,15.0
227,new_product_2,Cafe Chavalo Bio- Frauenkaffee Honey. gemahlen,250g,,,,,5.0,5.0,,,2.0,,10.0
227,new_product_3,Cafe Chavalo Bio- Vollmilchschokolade 53% mit Kakao aus Nicaragua,100g,,,,,5.0,2.1,,,4.0,,8.4
227,new_product_4,GRN Bauernspätzle. Hartweizengrieß 500g,Stück,,,,,5.0,1.3,,,4.0,,5.2
227,new_product_5,Kidneybohnen (De Rit),350g,,,,,5.0,1.0,,,2.0,,2.0
227,new_product_6,Apfelkirschsaft,0.7l,,0.15,,,5.0,2.27,,,2.0,,4.54
227,new_product_7,GEPA Grand Noir Bio Orange 70%,100g,,,,,5.0,1.66,,,2.0,,3.32
227,new_product_8,Lebensbaum Italienische Küche,35g,,,,,5.0,1.9,,,3.0,,5.699999999999999
227,new_product_9,Gläserne Molkerei Fassbutter Sauerrahm. natur,250g,,,,,5.0,2.46,,,2.0,,4.92
227,new_product_10,Kichererbsen (De Rit),350g,,,,,5.0,1.17,,,1.0,,1.17
227,new_product_11,Seitan. frisch,200g,,,,,5.0,2.65,,,1.0,,2.65
227,new_product_12,Mozzarella Duopack 2x100g (pasteurisiert),Stück,,,,,5.0,1.39,,,2.0,,2.78
227,new_product_13,Neumarkter Lammsbräu Radler. alkoholfrei,0.33l,,0.08,,,5.0,0.69,,,2.0,,1.38
227,new_product_14,Raclette ca. 4kg,kg,,,,,5.0,15.11,,,1.2,,18.131999999999998
227,new_product_15,Eier Größe M (lose),Stück,,,,,5.0,0.36,,,88.0,,31.68
227,new_product_16,Apfel. Kinderäpfel,kg,,,,,5.0,2.32,,,4.0,,9.28
227,new_product_17,Pistazien in der Schale geröstet. gesalzen,175g,,,,,5.0,4.7,,,1.0,,4.7
227,new_product_18,Gemischte Oliven,170g,,,,,5.0,3.16,,,1.0,,3.16
227,new_product_19,Zwergenwiese Mandel Schmelz,165,,,,,5.0,1.77,,,1.0,,1.77
227,new_product_20,Aprikosen ganz süß,250,,,,,5.0,2.8,,,1.0,,2.8
227,new_product_21,Promavel Soja Quarkalternative,400g,,,,,5.0,1.52,,,1.0,,1.52
227,new_product_22,Pesto Rosso vegan,130ml,,,,,5.0,2.35,,,2.0,,4.7
227,new_product_23,Espresso Chavalo 1kg,1kg,,,,,5.0,16.2,,,2.0,,32.4
228,318,Sonnenkernbrot,750g Stück,Görlitzer Brotschmiede,,Brot,demeter,5.0,3.25,1.0,1858,1.0,1.0,3.25
228,332,französisches Baguette,400g Stück,Görlitzer Brotschmiede,,Brot,demeter,5.0,1.49,1.0,18661,0.0,1.0,0.0
228,362,"Kartoffeln Adretta (mk), Lindenhof",kg,regional,,Gemüse,,5.0,1.6,8.0,Lindenhof,8.0,1.0,12.8
228,648,Apfel-Birnenmus,400g Glas,regional,,Konserven und Gläser,,5.0,1.7000000000000002,1.0,6023,1.0,1.0,1.7000000000000002
228,754,Eier Größe M (lose),Stück,regional,,Eier,,5.0,0.33,90.0,129121,90.0,1.0,29.700000000000003
228,979,Salbei,Bund,regional,,Frische Kräuter,,5.0,1.3,1.0,Lebenskunst,4.0,4.0,5.2
228,1277,"Kartoffeln Ballerina (fk), Lindenhof",kg,regional,,Gemüse,,5.0,1.6,8.0,Lindenhof,16.0,2.0,25.6
228,1289,"Glühwein, rot ""Der heiße Bach""",1l Flasche,regional,,Getränke – Wein,,16.0,2.49,1.0,Görlitzer Brotschmiede,5.0,5.0,12.450000000000001
228,1305,"Bio-Mandel-Zimtlebkuchen, lose",kg,regional,,Süßigkeiten- Weihnachten,,5.0,18.49,0.1,Görlitzer Brotschmiede,0.4,4.0,7.396
228,1307,"Apfel, Kinderäpfel",kg,regional,,Obst,,5.0,2.15,10.0,Stadtgut Görlitz,10.0,1.0,21.5
228,1594,Birnenkompott 250 g netto,400 g Glas,Regional,,Konserven und Gläser,Lebenskunst,5.0,1.8,1.0,6032,0.0,1.0,0.0
228,1597,Rhababerkompott 230 g netto,400 g Glas,Regional,,Konserven und Gläser,Lebenskunst,5.0,1.8,1.0,6032,1.0,2.0,1.8
228,1602,Grünspargel-Püree 250 g netto,400 g Glas,Regional,,Konserven und Gläser,Lebenskunst,5.0,4.2,1.0,,1.0,1.0,4.2
228,1616,Rucola-Pesto,100 g,Regional,,Konserven und Gläser,Lebenskunst,5.0,2.3,1.0,60251,1.0,1.0,2.3
228,1619,Sauerampfer-Pesto,100 g,Regional,,Konserven und Gläser,Lebenskunst,5.0,2.3,1.0,60251,1.0,1.0,2.3
229,336,Sesam Vollkorn Knäckebrot 250g,Stück,Deutschland,,Brot,demeter ,5.0,1.43,12.0,484050,12.0,1.0,17.16
229,413,Salatgurken,Stück,Spanien,,Gemüse,,5.0,0.92,12.0,127365,12.0,1.0,11.040000000000001
229,414,Steinchampignons,kg,Deutschland,,Gemüse,,5.0,5.75,1.0,128154,2.0,2.0,11.5
229,427,"TERRA Vollmilch 3,8 %",1l Karton,Deutschland,,Milchprodukte – Milch,,5.0,0.93,10.0,130027,20.0,2.0,18.6
229,428,"Ökodorf Brodowin. demeter Vollmilch 3,7%",1l Glasflasche,Deutschland,0.15,Milchprodukte – Milch,,5.0,1.26,6.0,130014,6.0,1.0,7.5600000000000005
229,430,"TERRA fettarme Milch.1,5%",1l Karton,Deutschland,,Milchprodukte – Milch,,5.0,0.85,10.0,130029,10.0,1.0,8.5
229,434,"Gläserne Molkerei Fassbutter Sauerrahm, natur",250g,regional,,Milchprodukte – Butter & Schmalz,,5.0,2.2800000000000002,10.0,131055,10.0,1.0,22.800000000000004
229,459,TERRA Schlagsahne 32%,250g Glas,Deutschland,0.15,Milchprodukte – divers,,5.0,1.43,6.0,130485,6.0,1.0,8.58
229,479,Mozzarella Duopack 2x100g (pasteurisiert),Stück,Schweiz,,Milchprodukte – Käse,,5.0,1.29,6.0,13066450,6.0,1.0,7.74
229,572,Risottoreis Arborio. Spielberger Mühle,500g,Deutschland,,Reis,,5.0,2.24,4.0,416064,4.0,1.0,8.96
229,632,Kiez Mayo Saußenfritz vegan,185ml Glas,regional,,"Öl, Essig, Soßen",,5.0,1.6099999999999999,6.0,430940,6.0,1.0,9.66
229,654,Zuckermais (Green Organics),350g Glas,Deutschland,,Konserven und Gläser,,5.0,0.9,6.0,448601,6.0,1.0,5.4
229,658,Kokosmilch (Terra),400ml,Sri Lanka,,Konserven und Gläser,,5.0,1.54,6.0,450091,6.0,1.0,9.24
229,665,NATUMI Reisdrink Cocos,1l Karton,Deutschland,,Vegan – Drinks,,16.0,1.56,12.0,463308,12.0,1.0,18.72
229,706,"Neumarkter Lammsbräu Radler, alkoholfrei ","0,33l Flasche",Deutschland,0.08,Getränke – Bier,,16.0,0.64,10.0,404132,20.0,2.0,12.8
229,768,Lyoner mit Pistazien Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.25,3.0,273820,3.0,1.0,3.75
229,769,Bierschinken mit Pistazien Terra 70g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.3900000000000001,3.0,273830,3.0,1.0,4.17
229,788,Bacon 90g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,2.35,1.0,274104,2.0,2.0,4.7
229,789,Kassler Terra 80g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,5.0,1.69,3.0,273840,3.0,1.0,5.07
229,872,Le Brie mit Walnüssen (pasteurisiert),kg,Deutschland,,Milchprodukte – Käse,,5.0,12.69,1.0,160042,1.0,1.0,12.69
229,915,"Blattspinat, lose",kg,regional,,Gemüse,,5.0,4.49,1.0,125619,1.0,1.0,4.49
229,931,Spreewälder Gewürzgurken ,530g // ATG 300g,Regional,,Konserven und Gläser,Terra ,5.0,1.9,8.0,431862,8.0,1.0,15.2
229,939,Fleischsalat / 150g,Becher (je 150g),DE,,Fleisch & Wurst,GRH,5.0,1.48,3.0,13124534,3.0,1.0,4.4399999999999995
229,1026,Mezzogiorno Primitivo IGT  0.75Ltr,Ltr,Italien,,Getränke – Wein,,16.0,3.44,6.0,407199,6.0,1.0,20.64
229,1040,"Paprika, gelb",kg,Spanien,,Gemüse,,5.0,4.44,2.5,127238,2.5,1.0,11.100000000000001
229,1311,Haferflocken Kleinblatt (1 = ganzer Sack),2.5kg,Deutschland,,Müsli und Flocken,Terra,5.0,4.98,1.0,417782,3.0,3.0,14.940000000000001
229,1343,Clementinen  Kal 4-5 ,kg,Italien,,Obst,,5.0,1.19,6.0,111356,6.0,1.0,7.14
229,1346,"Feldsalat, lose",kg,regional,,Gemüse,,5.0,14.9,1.0,125385,1.0,1.0,14.9
229,1579,Wärmende Winterkräuter,20x2g,,,Weihnachtssortiment - Terra,Lebensbaum,5.0,2.23,6.0,40 32 9,0.0,1.0,0.0
229,1638,Frische Gnocchi Natur - vegan,400g Packung,Italien,,Vegan,bio-verde,5.0,1.99,6.0,131267,6.0,1.0,11.94
229,1646,Raclette ca. 4kg,kg,regional,,Milchprodukte – Käse,,5.0,13.99,4.0,144545,0.0,1.0,0.0
229,1647,Allgäuer Käsefondue,300g Stück,DE ,,Milchprodukte – Käse,ÖMA,5.0,3.65,4.0,193240,4.0,1.0,14.6
229,new_product_1,l'herbivore Festtagsseitan,1.2kg,,,,,5.0,14.99,,,4.0,,59.96
238,316,Dreisaatenbrot,750g Stück,Görlitzer Brotschmiede,,Brot,demeter,7.0,3.25,1.0,1856,2.0,2.0,6.5
238,322,Walnussbrot,500g Stück,Görlitzer Brotschmiede,,Brot,demeter,7.0,3.09,1.0,1863,3.0,3.0,9.27
238,327,Dinkel Vollkorn Zipfel Brötchen,70g Stück,"Görlitzer Brotschmiede, demeter",,Brot – Brötchen,,7.0,0.6900000000000001,1.0,1852,3.0,3.0,2.0700000000000003
238,331,Bio - Milch-Rosinen-Schnecken,Stück,"Görlitzer Brotschmiede, demeter",,Brot – Brötchen,,7.0,0.79,1.0,1115,5.0,5.0,3.95
238,362,"Kartoffeln Adretta (mk), Lindenhof",kg,regional,,Gemüse,,7.0,1.6,8.0,Lindenhof,8.0,1.0,12.8
238,507,Camembert vom Lindenhof (Rohmilch) (für die Bestellung von 1 Stück 0.15 als Menge eintragen),kg. in Stücken à 150 g,regional,,Milchprodukte – Käse,,7.0,19.45,0.15,Lindenhof,0.44,2.0,8.558
238,648,Apfel-Birnenmus,400g Glas,regional,,Konserven und Gläser,,7.0,1.7000000000000002,1.0,6023,2.0,2.0,3.4000000000000004
238,650,Apfelmus,400g Glas,regional,,Konserven und Gläser,,7.0,1.7000000000000002,1.0,Lebenskunst,3.0,3.0,5.1000000000000005
238,651,Birnenmus,400g Glas,regional,,Konserven und Gläser,,7.0,1.7000000000000002,1.0,Lebenskunst,1.0,1.0,1.7000000000000002
238,692,Apfelkirschsaft,"0,7l Flasche",Kellterei Neubert,0.15,Getränke – Saft,,19.0,2.1,6.0,1326,6.0,1.0,12.600000000000001
238,745,Trockenäpfel,100g Tüte,,,Trockenfrüchte,,7.0,2.4,1.0,Lebenskunst,1.0,1.0,2.4
238,754,Eier Größe M (lose),Stück,regional,,Eier,,7.0,0.33,90.0,129121,180.0,2.0,59.400000000000006
238,1034,"Rinder-Filet. Charolais-Rind, frisch, einvakuumiert (Teilstücke zw. 400-2000g)",kg,regional,,Fleisch & Wurst,,7.0,35.0,0.5,Gut Krauscha,0.97,2.0,33.949999999999996
238,1035,"Roastbeef. Charolais-Rind, frisch, einvakuumiert (Teilstücke zw. 400-2000g)",kg,regional,,Fleisch & Wurst,,7.0,25.0,0.4,Gut Krauscha,2.83,6.0,70.75
238,1272,demeter Roggenvollkornbrot 1000g,Stück,Görlitzer Brotschmiede,,Brot,,7.0,2.79,1.0,1004,2.0,2.0,5.58
238,1277,"Kartoffeln Ditta (fk), Lindenhof",kg,regional,,Gemüse,,7.0,1.6,8.0,Lindenhof,16.0,2.0,25.6
238,1511,Möhren,kg,regional,,Gemüse,,7.0,1.6,10.0,Enderhof,10.0,1.0,16.0
238,1606,Bunte Zucchini 230 g netto,400 g Glas,Regional,,Konserven und Gläser,Lebenskunst,7.0,1.6,5.0,,0.0,1.0,0.0
238,1610,Getrocknete Birnen,100 g,Regional,,Trockenfrüchte,Lebenskunst,7.0,2.2,5.0,6053,0.0,1.0,0.0
238,1632,Apfel Braeburn II. Wahl,kg,regional,,Obst,,7.0,2.1,9.0,Stadtgut Görlitz,9.0,1.0,18.900000000000002
240,new_product_1,Beelitzer Kürbiskerne natur. Syring,80 g,,,,,7.0,1.94,,,1.0,,1.94
240,new_product_2,Ahornsirup Grad C Rapunzel,375 ml,,,,,7.0,5.7,,,1.0,,5.7
240,new_product_3,Salami semi di Finocchio (mit Fenchel),80 g,,,,,7.0,2.48,,,1.0,,2.48
240,new_product_4,Doppelkeks mit Kakaocreme 330g (Wikana),330g Packung,,,,,7.0,1.41,,,5.0,,7.05
240,new_product_5,Pastinaken,kg,,,,,7.0,2.43,,,0.3,,0.729
240,new_product_6,Basis Müsli,2 kg,,,,,7.0,4.92,,,1.0,,4.92
244,336,Sesam Vollkorn Knäckebrot 250g,Stück,Deutschland,,Brot,demeter ,7.0,1.29,12.0,484050,12.0,1.0,15.48
244,347,Zitronen Primofiore,kg,Italien,,Obst,,7.0,1.44,6.0,111126,6.0,1.0,8.64
244,349,Orangen Navelina  Kal 2-3,kg,Spanien,,Obst,,7.0,1.43,10.0,111500,10.0,1.0,14.299999999999999
244,361,Kiwi Hayward,kg,Italien,,Obst,,7.0,3.14,3.0,116224,3.0,1.0,9.42
244,388,"Paprika, rot",kg,Spanien,,Gemüse,,7.0,4.79,5.0,127222,5.0,1.0,23.95
244,405,"Knoblauch, getrocknet",kg,Spanien,,Gemüse,,7.0,4.98,3.0,124410,3.0,1.0,14.940000000000001
244,413,Salatgurken,Stück,Spanien,,Gemüse,,7.0,1.62,12.0,127365,12.0,2.0,19.44
244,414,Steinchampignons,kg,Deutschland,,Gemüse,,7.0,5.45,1.0,128154,3.0,2.0,16.35
244,427,TERRA Vollmilch 3.8 %,1l Karton,Deutschland,,Milchprodukte – Milch,,7.0,0.91,10.0,130027,30.0,3.0,27.3
244,428,"Ökodorf Brodowin, demeter Vollmilch 3,7%",1l Glasflasche,Deutschland,0.15,Milchprodukte – Milch,,7.0,1.26,6.0,130014,6.0,1.0,7.5600000000000005
244,430,"TERRA fettarme Milch.1,5%",1l Karton,Deutschland,,Milchprodukte – Milch,,7.0,0.85,10.0,130029,10.0,1.0,8.5
244,435,"Gläserne Molkerei Fassbutter Sauerrahm, gesalzen",250g Faß,Deutschland,,Milchprodukte – Butter & Schmalz,,7.0,2.2800000000000002,10.0,131056,10.0,1.0,22.800000000000004
244,444,"Die Feine Linie Joghurt natur 3,8%",500g Glas,Deutschland,0.15,Milchprodukte – Joghurt,,7.0,0.84,6.0,130127,6.0,1.0,5.04
244,473,California Frischkäse Doppelrahmstufe,150g,Deutschland,,Milchprodukte – Quark & Frischkäse,,7.0,1.02,7.0,145240,7.0,1.0,7.140000000000001
244,476,Trakaya Hirtenkäse (pasteurisiert),150g,Deutschland,,Milchprodukte – Käse,,7.0,1.43,5.0,144708,5.0,1.0,7.1499999999999995
244,479,Mozzarella Duopack 2x100g (pasteurisiert),Stück,Schweiz,,Milchprodukte – Käse,,7.0,1.29,6.0,13066450,12.0,2.0,15.48
244,485,Deichkäse Jung 10 Wochen (Rohmilch)  ca. 0.7kg                  mit Rotschmierekultur und Weißwein gepflegt  ,kg ,BAC Deutschland,,Milchprodukte – Käse,,7.0,14.55,0.7000000000000001,170185,0.7,1.0,10.185
244,489,"Nordseekäse, 6 Monate an Meeresluft (pasteurisiert), aromatisch süß mit angenehmer Salznote, edles Milcharoma   1,5 kg               ",kg,Thiese Mejeri Dänemark,,Milchprodukte – Käse,,7.0,14.89,1.5,180120,1.5,1.0,22.335
244,503,"Manchego DOP, Schafskäse 3 Monate gereift (Rohmilch)  1,25kg",kg,Spanien,,Milchprodukte – Käse,,7.0,22.89,1.25,140988,1.25,1.0,28.6125
244,531,Dinkelgrieß Demeter,500g,Deutschland,,Getreideprodukte,BAUCK,7.0,1.8,6.0,418207,6.0,1.0,10.8
244,646,"GREEN Pizza Tomaten, gewürfelt",400g Dose,Italien,,Konserven und Gläser,,7.0,0.62,12.0,449784,12.0,1.0,7.4399999999999995
244,676,Soja Cuisine ,200ml,Italien,,Vegan,,7.0,0.67,15.0,462139,15.0,1.0,10.05
244,682,VIANA vegane Holzfäller Hacksteacks 210g,Stück,Deutschland,,Vegan,,7.0,2.65,6.0,200485,6.0,1.0,15.899999999999999
244,685,Frische Ravioli mit Rucola u Ricotta,250g Beutel,Italien,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",,7.0,2.4,6.0,131571,6.0,1.0,14.399999999999999
244,701,Wasser St.Leonhardt Lichtquelle,1l Flasche,Deutschland,0.15,Getränke – Wasser,,19.0,0.71,6.0,129267,6.0,1.0,4.26
244,705,"Neumarkter Lammsbräu, alkoholfrei","0,33l Flasche",Deutschland,0.08,Getränke – Bier,,19.0,0.64,10.0,404130,10.0,1.0,6.4
244,737,Vivani Feine Bitter Cassis Schokolade,100g,Deutschland,,Schokolade,,7.0,1.43,10.0,485768,10.0,1.0,14.299999999999999
244,769,Bierschinken mit Pistazien Terra 70g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.3900000000000001,3.0,273830,3.0,1.0,4.17
244,777,Hausmachersalami Terra 70g- Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.31,3.0,273221,3.0,1.0,3.93
244,787,Prosciutto Cotto 80g - Aufschnitt,Stück,Italien,,Fleisch & Wurst,,7.0,2.45,5.0,259363,0.0,1.0,0.0
244,788,Bacon 90g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,2.35,1.0,274104,1.0,1.0,2.35
244,789,Kassler Terra 80g - Aufschnitt,Stück,Deutschland,,Fleisch & Wurst,,7.0,1.69,3.0,273840,3.0,1.0,5.07
244,859,Apfel Topaz,kg,Deutschland,,Obst,,7.0,2.19,9.0,112107,9.0,1.0,19.71
244,863,"Zwiebeln, gelb",kg,Deutschland,,Gemüse,,7.0,1.42,5.0,124232,5.0,1.0,7.1
244,872,Le Brie mit Walnüssen (pasteurisiert),kg,Deutschland,,Milchprodukte – Käse,,7.0,12.69,1.0,160042,1.0,1.0,12.69
244,887,Sole Zahncreme,75ml,Deutschland ,,Kosmetik / Drogeriewaren,Weleda,19.0,3.33,1.0,817420,1.0,1.0,3.33
244,918,"Petersilie, krause",Bund,Deutschland,,Frische Kräuter,,7.0,0.6900000000000001,5.0,126706,5.0,1.0,3.45
244,932,"Lassi Himbeere / 3,5 % Fett (250 ml)",Becher,DE,,Milchprodukte – Joghurt,,7.0,0.98,6.0,13079972,12.0,2.0,11.76
244,939,Fleischsalat / 150g,Becher (je 150g),DE,,Fleisch & Wurst,GRH,7.0,1.48,3.0,13124534,3.0,1.0,4.4399999999999995
244,984,"Kartoffeln Linda, fk ",kg,regional,,Gemüse,,7.0,1.29,12.5,122829,12.5,1.0,16.125
244,1061,Koriander,Bund,Italien,,Frische Kräuter,,7.0,1.02,5.0,126738,5.0,1.0,5.1
244,1076,Avocado Hass,Stück,Spanien,,Gemüse,,7.0,1.1400000000000001,18.0,1161204,18.0,1.0,20.520000000000003
244,1077,Blumenkohl,Stück,Frankreich,,Gemüse,,7.0,1.96,8.0,126320,8.0,1.0,15.68
244,1078,Broccoli,kg,Italien,,Gemüse,,7.0,2.69,5.0,126425,5.0,1.0,13.45
244,1083,Maultaschen mit Spinat und Lauch- vegan,240g Packung,Deutschland,,"Frischteigprodukte (Nudeln, Kloßteig, etc.)",Pasta Nuova,7.0,1.7,6.0,131559,0.0,1.0,0.0
244,1109,Brotaufstrich Fenchel Toskana,190g,D*,,Aufstriche – herzhaft,Sanchon,7.0,1.78,6.0,463503,6.0,1.0,10.68
244,1157,Saure Sahne 20%,150g Becher,regional,,Milchprodukte – divers,,7.0,0.62,6.0,130496,6.0,1.0,3.7199999999999998
244,1168,Kohlrabi,Stück,Italien,,Gemüse,,7.0,0.8200000000000001,14.0,122235,14.0,1.0,11.48
244,1250,Maracuja/ Passionsfrucht,kg,Spanien,,Obst,,7.0,10.5,2.0,118157,0.0,1.0,0.0
244,1300,Portobello ( Riesenchampignons ) ,kg,Deutschland,,Gemüse,Terra,7.0,5.65,1.5,128171,1.5,1.0,8.475000000000001
244,1335,Tomaten (Cherry-Strauchtomaten),kg,Italien,,Gemüse,,7.0,3.38,3.0,1271824,6.0,2.0,20.28
244,1343,Clementinen  Kal 2-4,kg,Spanien,,Obst,,7.0,1.8900000000000001,6.0,111347,6.0,1.0,11.34
244,1346,Feldsalat. lose,kg,regional,,Gemüse,,7.0,15.65,1.0,125385,0.0,2.0,0.0
244,1352,"Vollfrucht Sanddorn Fruchtzubereitung  0,5Ltr",Flaschen,Deutschland,,Getränke – Saft,,7.0,3.63,6.0,402804,6.0,1.0,21.78
244,1432,Garnelen in Kräuter Knoblauchmarinade,90g,,,Fisch,,7.0,3.25,5.0,131979,0.0,1.0,0.0
244,1450,TERRA Sauerrahm Butter,250g,Regional,,Milchprodukte – Butter & Schmalz,Terra,7.0,1.92,16.0,131015,16.0,1.0,30.72
244,1461,Rosenkohl,kg,Deutschland,,Gemüse,,7.0,3.65,4.0,125804,0.0,1.0,0.0
244,1474,Möhren,kg,Regional,,Gemüse,,7.0,1.32,5.0,120608,5.0,1.0,6.6000000000000005
244,1644,Saft- Orangen Tarocco,kg,Italien,,Obst,,7.0,1.02,12.0,111538,12.0,1.0,12.24
244,1663,Zwiebeln rot,kg,Regional,,Gemüse,,7.0,1.76,5.0,124252,5.0,1.0,8.8
244,1669,Rinderbratwurst Merguez Art 4St.,200g,Deutschland,,"Fleisch & Wurst- Fleisch, Bratwurst",,7.0,2.95,3.0,272065,3.0,2.0,8.850000000000001
244,1671,Hähnchenkeulen von Freiland-Puten Fahrenzhausen 2St.,ca 600g,regional,,"Fleisch & Wurst- Fleisch, Bratwurst",,7.0,6.48,1.0,309080,1.0,1.0,6.48
244,1681,Blutorangen Moro Kal 5-6,kg,Italien,,Obst,,7.0,2.22,7.0,111526,0.0,1.0,0.0
244,1688,Ziegencamembert 100g,100g,EG,,Milchprodukte - Käse - Weichkäse,,7.0,2.1,5.0,135082,5.0,1.0,10.5
246,1363,﻿Roggen,1000g Stück,Alt-Treptow,,Brot,,7.0,2.76,1.0,1,1.0,1.0,2.76
246,1365,Schrot,1000g Stück,Alt-Treptow,,Brot,,7.0,3.16,1.0,3,2.0,2.0,6.32
246,1366,Schrot,750g Stück,Alt-Treptow,,Brot,,7.0,2.77,1.0,4,1.0,1.0,2.77
246,1373,"kleines Bauernlaib, rund",500g Stück,Alt-Treptow,,Brot,,7.0,1.98,1.0,603,1.0,1.0,1.98
246,1375,"Schwedenbrot, rund",500g Stück,Alt-Treptow,,Brot,,7.0,2.7199999999999998,1.0,301,1.0,1.0,2.7199999999999998
246,1383,Rosinenzopf,300g Stück,Alt-Treptow,,Brot,,7.0,2.85,1.0,1402,1.0,1.0,2.85
246,1388,"Ciabatta, natur",300g Stück,Alt-Treptow,,Brot,,7.0,1.82,1.0,1321,1.0,1.0,1.82
246,1389,"Ciabatta, Olive",300g Stück,Alt-Treptow,,Brot,,7.0,1.99,1.0,1322,4.0,4.0,7.96
246,1390,Laugenbrötchen,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.52,1.0,1530,2.0,2.0,1.04
246,1391,Laugenstange,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.62,1.0,1531,3.0,3.0,1.8599999999999999
246,1392,Laugenstange m. Käse,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.78,1.0,1547,1.0,1.0,0.78
246,1393,Laugenbrezel,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.8200000000000001,1.0,1540,5.0,5.0,4.1000000000000005
246,1395,"Seele, kümmel",Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.71,1.0,1577,1.0,1.0,0.71
246,1397,Vollkornbrötchen mit  Saaten,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.41000000000000003,1.0,1651,3.0,3.0,1.23
246,1399,Kartoffelkrustie,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.51,1.0,1581,1.0,1.0,0.51
246,1403,Vollkornelschen,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.54,1.0,1534,1.0,1.0,0.54
246,1404,Baguettebrötchen,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.53,1.0,1700,4.0,4.0,2.12
246,1405,Rosinenbrötchen,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.55,1.0,1590,1.0,1.0,0.55
246,1410,Croissant Französisch (Weizen),Stück,Alt-Treptow,,Brot – Brötchen,,7.0,0.99,1.0,1800,9.0,9.0,8.91
246,1413,Schoko Vegan,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,1.25,1.0,1902,1.0,1.0,1.25
246,1415,Schoko Dinkel Mandel,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,1.24,1.0,1952,2.0,2.0,2.48
246,1416,Laugencroissant,Stück,Alt-Treptow,,Brot – Brötchen,,7.0,1.05,1.0,1854,1.0,1.0,1.05
246,1420,Berry-Scone,Stück,Alt-Treptow,,Brot - Kleingebäck,,7.0,1.19,1.0,6100,10.0,10.0,11.899999999999999
246,1421,Zimtschnecken,Stück,Alt-Treptow,,Brot - Kleingebäck,,7.0,1.19,10.0,6113,10.0,1.0,11.899999999999999
246,1422,Feta Spinat Tasche,Stück,Alt-Treptow,,Brot - Kleingebäck,,7.0,1.44,1.0,1964,4.0,4.0,5.76
250,321,Dinkelkürbiskernbrot,350g Stück,Görlitzer Brotschmiede,,Brot,demeter,7.0,2.59,1.0,1854,1.0,1.0,2.59
250,322,Walnussbrot,500g Stück,Görlitzer Brotschmiede,,Brot,demeter,7.0,3.09,1.0,1863,2.0,2.0,6.18
250,331,Bio - Milch-Rosinen-Schnecken,Stück,"Görlitzer Brotschmiede, demeter",,Brot – Brötchen,,7.0,0.79,1.0,1115,7.0,7.0,5.53
250,493,Lindenhofer mit Kräutern der Provence (Rohmilch)(Schnittkäse von Gut Krauscha),1kg Laib,regional,,Milchprodukte – Käse,,7.0,16.9,1.0,Lindenhof,1.0,1.0,16.9
250,607,"Walnußcreme (95 % Walnüsse, Honig, Salz)",100g Glas,regional,,Aufstriche – nussiges,Lebenskunst,7.0,2.6,1.0,Lebenskunst,1.0,1.0,2.6
250,648,Apfel-Birnenmus,400g Glas,regional,,Konserven und Gläser,,7.0,1.7000000000000002,1.0,6023,4.0,4.0,6.800000000000001
250,650,Apfelmus,400g Glas,regional,,Konserven und Gläser,,7.0,1.7000000000000002,1.0,Lebenskunst,2.0,2.0,3.4000000000000004
250,690,Apfelsaft naturtrüb,"0,7l Flasche",Kellterei Neubert,0.15,Getränke – Saft,,19.0,1.2,6.0,1316,6.0,1.0,7.199999999999999
250,754,Eier Größe M (lose),Stück,regional,,Eier,,7.0,0.33,90.0,129121,90.0,1.0,29.700000000000003
250,762,"Beinscheiben, Charolais-Rind, TK (Stücke á ca. 500g)",Stück à ca. 500g ,regional,,"Fleisch & Wurst- Fleisch, Bratwurst",,7.0,6.0,1.0,Gut Krauscha,1.0,1.0,6.0
